potential_evapotranspiration,cloud_cover,precipitation,maximum_temperature,rain_days,minimum_temperature,vapour_pressure,ground_frost_frequency,diurnal_temperature_range,mean_temperature,soil_moisture,soil_mineral_fertilizers_nitrogen,soil_mineral_fertilizers_nitrogen_per_unit_area,soil_mineral_fertilizers_phosphorus,soil_mineral_fertilizers_phosphorus_per_unit_area,soil_mineral_fertilizers_potassium,soil_mineral_fertilizers_potassium_per_unit_area,soil_manure_applied_to_soils_nitrogen,soil_manure_applied_to_soils_nitrogen_per_unit_area,soil_manure_applied_to_soils_phosphorus,soil_manure_applied_to_soils_phosphorus_per_unit_area,soil_manure_applied_to_soils_potassium,soil_manure_applied_to_soils_potassium_per_unit_area,soil_atmospheric_deposition_nitrogen,soil_atmospheric_deposition_nitrogen_per_unit_area,soil_crop_removal_nitrogen,soil_crop_removal_nitrogen_per_unit_area,soil_crop_removal_phosphorus,soil_crop_removal_phosphorus_per_unit_area,soil_crop_removal_potassium,soil_crop_removal_potassium_per_unit_area,soil_biological_fixation_nitrogen,soil_biological_fixation_nitrogen_per_unit_area,soil_seed_nitrogen,soil_seed_nitrogen_per_unit_area,soil_seed_phosphorus,soil_seed_phosphorus_per_unit_area,soil_leaching_nitrogen,soil_leaching_nitrogen_per_unit_area,soil_volatilisation_nitrogen,soil_volatilisation_nitrogen_per_unit_area,satellite_NDVImean,satellite_NDVIstd,satellite_PETmean,satellite_PETstd,satellite_CHIRPSmean,satellite_CHIRPSstd
3.9,32.9,21.4,23.2,3.7,7.7,9.3,2.6,15.5,15.4,5.48717948717949,135000.0,10.8121,105830.28,8.4759,66632.4,5.3366,40943.9006,3.2792,9098.5111,0.7287,34269.5823,2.7446,40418.6007,3.2371,192876.3641,15.4474,32804.7126,2.6273,76705.0694,6.1433,46244.4091,3.7037,2333.2685,0.1869,470.8386,0.0377,21688.7801,1.737,52783.1702,4.2274,0.5354635429484211,0.2433856378989822,0.03355535048509942,0.45137161851006297,32.19087142034921,18.69319147541961
4.4,48.4,66.8,24.6,8.5,11.4,11.8,0.2,13.2,18.0,15.1818181818182,135000.0,10.8121,105830.28,8.4759,66632.4,5.3366,40943.9006,3.2792,9098.5111,0.7287,34269.5823,2.7446,40418.6007,3.2371,192876.3641,15.4474,32804.7126,2.6273,76705.0694,6.1433,46244.4091,3.7037,2333.2685,0.1869,470.8386,0.0377,21688.7801,1.737,52783.1702,4.2274,0.29681837346490125,0.27760552578855335,0.08806561956094046,0.4327942173357806,10.098727474868776,10.917774877264952
5.4,40.0,37.6,28.0,6.2,13.3,13.4,0.0,14.7,20.6,6.96296296296296,135000.0,10.8121,105830.28,8.4759,66632.4,5.3366,40943.9006,3.2792,9098.5111,0.7287,34269.5823,2.7446,40418.6007,3.2371,192876.3641,15.4474,32804.7126,2.6273,76705.0694,6.1433,46244.4091,3.7037,2333.2685,0.1869,470.8386,0.0377,21688.7801,1.737,52783.1702,4.2274,0.10162321220037146,0.3019739740050081,0.07386897465788485,0.4243565796358626,8.21585988087796,15.12219330252875
5.8,40.1,52.8,29.6,6.5,15.4,14.9,0.0,14.2,22.5,9.10344827586207,135000.0,10.8121,105830.28,8.4759,66632.4,5.3366,40943.9006,3.2792,9098.5111,0.7287,34269.5823,2.7446,40418.6007,3.2371,192876.3641,15.4474,32804.7126,2.6273,76705.0694,6.1433,46244.4091,3.7037,2333.2685,0.1869,470.8386,0.0377,21688.7801,1.737,52783.1702,4.2274,-0.012894914110952463,0.3116350174503931,-0.09240653627946832,0.5057486712965744,7.568866388886845,12.439645660876165
5.8,39.3,36.9,31.1,6.1,16.7,16.7,0.0,14.5,23.9,6.36206896551724,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,-0.05969476328934715,0.32066172379123914,-0.07859072688181004,0.4257906650166137,10.496516825484955,11.372544827822912
5.1,40.8,49.5,29.7,7.0,16.1,16.4,0.0,13.7,22.9,9.70588235294118,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,-0.0755672246163888,0.314681243607159,-0.0094916234111343,0.409933554588489,14.606035554982,11.7530663999261
4.5,30.3,18.9,29.4,4.2,14.2,15.4,0.0,15.2,21.8,4.2,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,-0.025116432850088317,0.29800366149592183,0.09695253246382145,0.42524690873555415,33.09414847118846,16.886596621475597
3.3,31.4,17.2,26.0,4.0,11.3,13.1,0.3,14.8,18.6,5.21212121212121,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,0.154827375406292,0.295913540804329,0.113484356218337,0.46565450916469,80.1204997544652,33.0477301870364
2.4,32.5,23.2,21.9,4.4,7.9,10.3,2.4,14.0,14.8,9.66666666666667,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,0.37575276749398934,0.2792676305727909,0.16740970706560396,0.444602490260243,100.5845938477742,42.439913507192074
1.9,28.9,24.6,18.5,4.1,4.5,8.6,7.8,14.0,11.4,12.9473684210526,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,0.5389515729083,0.276378811204163,0.14505381741296,0.417564592875174,78.170207847209,39.8909317895561
2.1,22.9,15.2,18.7,3.2,3.2,7.9,10.9,15.6,10.9,7.23809523809524,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,0.528968182788115,0.291355097689086,0.108502945244352,0.366376804872105,60.4870996615858,28.54401492633
2.9,24.7,39.3,20.7,4.9,4.8,8.5,7.6,15.9,12.8,13.551724137931,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,0.471422433991109,0.280038529909994,0.303954256952102,0.377418086964145,74.2770560598597,28.2352361890025
4.0,32.1,23.2,24.0,3.7,8.3,9.9,2.1,15.7,16.1,5.8,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,0.4246737425755084,0.2756174233546699,0.16351284598850027,0.43411373928694674,39.95475076068457,16.50576795333861
4.7,44.0,45.7,25.7,7.4,11.6,11.6,0.2,14.1,18.6,9.72340425531915,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,0.23356776811723892,0.29146843733972166,0.10500468732492386,0.4457302878324197,12.333373731049992,7.9967424973866
5.3,40.3,41.0,27.8,6.2,13.2,13.7,0.1,14.6,20.5,7.73584905660377,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,0.052154627034847634,0.2977812685076097,-0.0473862860726798,0.45188743330295517,10.798968670323534,14.878145240498569
5.5,42.9,78.9,28.4,9.5,14.7,14.9,0.0,13.8,21.5,14.3454545454545,162495.0,13.0048,110166.3,8.8168,71898.75,5.7542,39895.3967,3.1929,8824.4889,0.7062,33896.3511,2.7128,41131.0989,3.2918,196083.1759,15.6929,35215.3968,2.8184,77176.486,6.1766,47405.9676,3.794,2559.387,0.2048,518.7261,0.0415,24233.0793,1.9394,60730.619,4.8604,-0.03683722384225477,0.3071565409110128,0.02444437723384848,0.4347403724018742,11.45739026565055,17.9669443323732
5.3,46.8,82.5,29.0,8.7,16.2,16.2,0.0,12.8,22.6,15.5660377358491,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,-0.06251278753559268,0.3213981187483725,-0.04465136716090068,0.41552749737600325,10.768420534207431,12.807900311373148
4.7,48.1,56.0,28.3,8.2,15.9,16.0,0.0,12.5,22.1,11.9148936170213,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,-0.019923697978997585,0.3155084479152322,0.1327140526579322,0.42282046432131415,24.353369387558015,13.99515429428227
4.3,37.7,51.6,28.7,7.4,14.8,16.0,0.0,13.9,21.7,12.0,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.04355214381023016,0.2999102166182734,0.10138780240922417,0.4359706474140007,29.22293581830952,13.117675378352732
3.1,35.9,52.6,25.0,6.9,11.3,13.7,0.3,13.7,18.1,16.9677419354839,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.05458903594169541,0.3097627242478886,0.047147492834857814,0.432582310035265,43.90157504595902,19.049747935329208
2.3,34.0,37.7,21.0,5.3,7.1,10.1,3.3,13.9,14.0,16.3913043478261,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.118516382491849,0.33703809344151,0.154192171359543,0.445003700444743,56.5324996651548,32.1612467420568
2.0,27.1,10.1,19.0,2.6,4.6,8.5,7.4,14.5,11.8,5.05,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.241943454972789,0.356262562519102,0.21285081844134,0.37087479474193,87.2459958335775,42.5566696061514
2.1,27.4,32.6,18.7,4.7,4.1,8.1,8.5,14.6,11.4,15.5238095238095,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.363654896930828,0.346701990611173,0.21881687861109,0.398889192196932,79.923779050766,34.3702174198373
2.9,26.0,29.3,20.1,4.1,4.3,7.9,8.4,15.8,12.2,10.1034482758621,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.441005757064015,0.3282251490053,0.179802598585449,0.390719846559403,71.6485440346507,29.2851649730964
3.9,33.6,13.0,23.7,2.5,8.2,10.0,2.4,15.5,15.9,3.33333333333333,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.447569301392835,0.282217346926146,0.151455869926226,0.447632582017401,41.1891679989399,18.9190910775172
4.6,43.9,49.2,25.1,7.2,10.8,11.2,0.4,14.3,17.9,10.695652173913,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.320015104095114,0.268907604282702,0.0948148440081157,0.45766459042367,20.7473263535453,12.9053491520623
5.1,44.3,53.7,26.7,6.9,12.8,12.7,0.1,13.9,19.7,10.5294117647059,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.151729380161654,0.280842108349623,0.0906647642639864,0.470203570441223,14.6757129238503,15.6596413154326
5.6,43.4,57.9,28.7,7.7,14.9,14.5,0.0,13.9,21.8,10.3392857142857,187560.0,14.988,119995.92,9.5889,76941.0,6.1484,37099.4033,2.9646,8179.7959,0.6537,31641.1215,2.5285,45274.6735,3.6179,253330.1707,20.2437,45823.708,3.6618,95770.4289,7.6531,45726.5768,3.654,2931.2727,0.2342,619.0155,0.0495,26175.8807,2.0917,67397.821,5.3858,0.0167571460532614,0.304105785106198,-0.165612554420707,0.465144520362508,16.435371532968,19.4987206056185
5.2,51.1,115.6,29.0,11.1,16.7,16.3,0.0,12.3,22.8,22.2307692307692,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,-0.0438513456679277,0.31795680927285,0.111893387387202,0.463284163829593,12.3392335276455,12.7292510124943
4.8,46.0,78.5,28.4,7.9,15.5,15.7,0.0,13.0,21.9,16.3541666666667,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,-0.0309286467215006,0.313686712463821,0.0801472220469982,0.40699756395083,15.9190068642132,12.9019115581989
3.7,51.6,87.4,26.6,9.3,14.8,16.0,0.0,11.8,20.7,23.6216216216216,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.0344332823930621,0.294437036762416,0.2229953585918,0.393627732853395,36.714473575948,19.3208298436371
3.0,40.6,27.8,25.0,5.1,11.4,13.5,0.3,13.5,18.2,9.26666666666667,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.212579564419668,0.311891720552649,0.111036417593683,0.426887313678344,83.9155848037561,44.8166935574109
2.4,28.7,23.7,21.4,3.4,6.5,9.7,4.5,14.9,13.9,9.875,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.361311316924138,0.327942689976687,0.0986150160069582,0.402945120422107,104.365370471914,53.3254499710245
2.0,23.9,12.2,18.9,2.7,3.6,7.9,9.6,15.3,11.3,6.1,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.502316351125469,0.304905327954168,0.181132528735676,0.461992112355769,134.426251073038,64.3577475393971
2.3,18.9,7.1,19.9,1.6,3.3,7.6,10.6,16.6,11.6,3.08695652173913,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.5880239107463098,0.2737071676572594,0.21722014152713628,0.39563080341282686,144.09640656245017,62.78114858954502
3.0,21.2,9.6,21.1,2.3,4.3,7.9,8.5,16.8,12.7,3.2,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.6069794140787064,0.2653925919476316,0.1895894860616018,0.4276220880390413,88.90043847074885,36.525858051703146
4.1,30.0,11.4,24.7,3.1,8.1,9.5,2.0,16.6,16.4,2.78048780487805,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.487300533749337,0.26742318724324,0.0315014328186905,0.396542487415923,44.9320433831993,18.7249395616591
5.0,38.2,29.3,27.2,5.4,12.1,12.2,0.2,15.1,19.6,5.86,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.312894866434642,0.287316563245455,0.0211550146399792,0.391866413812113,32.1575005849211,18.9558662414548
5.5,42.2,47.2,28.7,6.7,14.2,13.6,0.0,14.4,21.4,8.58181818181818,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.120721935374162,0.29472187839685,-0.0335335830771945,0.435034154182767,12.2607166767129,15.0913896560667
6.0,37.9,29.1,30.9,5.5,15.6,15.7,0.0,15.3,23.2,4.85,217575.0,17.3671,128275.56,10.2391,87137.55,6.9554,37432.5677,2.9879,8314.4056,0.6637,31626.606,2.5245,46721.6139,3.7294,268113.7824,21.4012,48989.3802,3.9104,101343.4862,8.0894,45608.1697,3.6405,3123.3565,0.2493,665.1933,0.0531,30256.5135,2.4151,79539.7703,6.349,0.0095663736668042,0.300656352270854,0.0218940642687154,0.445963434581433,6.88204619884579,9.38240037759127
5.9,36.9,38.1,31.4,5.7,16.4,16.7,0.0,15.0,23.9,6.45762711864407,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,-0.0392251537780466,0.313927005371715,-0.048831321106136,0.450246478185543,7.10775978334576,7.43133358032453
4.9,45.5,75.4,29.1,8.3,16.2,16.7,0.0,12.9,22.6,15.3877551020408,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,-0.04924806579572,0.30325438611664,0.0618353827732911,0.436090202760741,11.8127542024026,9.20202681479895
4.1,43.1,57.6,28.8,8.2,15.8,17.3,0.0,13.0,22.3,14.0487804878049,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.0363804865654806,0.286825729723622,0.0978023236611777,0.472263094957034,33.5986864982122,15.4596024993156
3.0,43.6,49.9,24.2,6.8,11.7,13.4,0.2,12.5,18.0,16.6333333333333,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.141854278622934,0.304256349931753,0.079924952625237,0.436997051220093,59.1849996828273,29.5257623623262
2.3,28.9,10.7,21.4,2.4,6.7,10.0,4.2,14.7,14.0,4.65217391304348,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.276225815154307,0.335969855143942,0.18391299273156,0.412602190000941,70.2826638055626,41.7814038516627
2.1,20.6,3.8,20.6,1.2,4.6,8.9,7.8,16.1,12.6,1.80952380952381,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.386028014727195,0.338216574497629,0.142908120077016,0.424309825574173,86.7850264195042,41.4923757716586
2.2,22.5,17.7,19.5,3.4,4.0,8.1,8.9,15.5,11.8,8.04545454545454,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.477367185165209,0.309719627784946,0.126362915132046,0.378290825693658,100.391913875458,51.2919414889426
2.9,28.5,25.0,20.3,3.9,5.0,8.1,6.9,15.3,12.6,8.62068965517241,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.551331714609342,0.286028636546236,0.143027209002442,0.422563632727627,110.298963502806,58.700921845326
3.8,33.1,45.0,23.1,5.1,7.4,9.6,3.2,15.7,15.2,11.8421052631579,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.547103262396801,0.271434666775764,0.26734852435126,0.414090153630336,81.2492305702886,29.3465826843189
4.7,42.1,35.5,26.0,6.8,11.6,11.8,0.3,14.4,18.8,7.5531914893617,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.39269191802428,0.270679575757197,0.213947400028097,0.433346350736777,36.5888546239526,19.9261309117824
5.2,46.1,56.3,27.0,7.8,13.4,13.1,0.0,13.6,20.2,10.8269230769231,207945.0,16.5799,132533.1,10.5671,94719.6,7.5522,38311.5725,3.0547,8574.3576,0.6837,31903.958,2.5438,48691.6346,3.8823,190002.7567,15.1493,31692.0807,2.5269,75662.062,6.0327,30841.4533,2.4591,2749.4112,0.2192,526.8731,0.042,28461.3145,2.2693,73890.4718,5.8914,0.194046543157303,0.301565562939897,0.113220168090614,0.448521128831796,16.4428457020866,18.6609180474364
